ID,Age,Education_Level,Years_of_Experience,Current_or_Target_Role,Technical_Skill_Score,Soft_Skill_Score,Domain_Knowledge_Score,Certification_Count,Training_Hours_Last_Year,Skill_Gap_Score,Readiness_Score,Employment_Status,Industry,Annual_Salary_USD,Career_Readiness_Level
36570,48.0,Diploma,10.6,Cybersecurity Analyst,87.0,60.0,,,177.0,20.73,37.0,Unemployed,Retail,120809.0,Low
36571,,PhD,0.9,Cloud Engineer,52.0,89.0,61.0,,,25.7,16.94,Employed,Manufacturing,33245.0,Low
36572,43.0,Bachelor,2.5,Cloud Engineer,67.0,82.0,98.0,6.5,180.0,3.83,64.39,,Manufacturing,99970.0,Medium
36574,48.0,PhD,2.7,System Admin,40.0,94.0,,,,,,Student,Manufacturing,91422.0,Medium
36575,41.0,Master,,ML Engineer,83.0,53.0,88.0,4.0,335.0,69.69,10.55,Employed,IT,,Low
36576,30.0,PhD,1.2,,78.0,64.0,,3.0,369.0,77.46,58.79,Employed,,76727.0,High
36577,42.0,,0.9,Software Engineer,46.0,91.0,62.0,6.0,280.0,22.03,,Unemployed,Retail,72403.0,High
36578,,Master,5.4,Cloud Engineer,56.0,87.0,55.0,5.0,358.5,,23.19,,Healthcare,,High
36580,42.0,PhD,13.2,Business Analyst,66.0,43.0,60.0,4.0,21.0,41.55,,,IT,,Low
36584,,,5.3,Software Engineer,56.0,97.0,56.0,5.0,402.0,66.35,13.76,Employed,,132541.0,Medium
36585,29.0,,0.8,Cybersecurity Analyst,44.0,43.0,,3.0,139.0,64.68,,Employed,IT,133139.0,Low
36586,22.0,Master,3.2,System Admin,89.0,,72.5,6.0,369.0,88.24,70.72,Student,IT,,Medium
36588,51.0,High School,5.7,ML Engineer,98.0,,64.0,,,,63.34,Student,Retail,145126.0,Low
36589,31.0,,2.9,ML Engineer,,63.0,75.0,,349.0,26.56,24.49,Employed,,32698.0,Low
36590,24.0,PhD,10.3,Cloud Engineer,45.0,82.0,42.0,3.0,429.5,49.82,57.27,Unemployed,Retail,134842.0,Medium
36591,54.0,High School,1.3,Cybersecurity Analyst,,96.0,71.0,2.5,43.0,68.06,,Employed,Education,28069.0,Low
36592,55.5,Diploma,,Cloud Engineer,46.0,81.0,55.0,,96.0,54.45,38.46,Unemployed,Manufacturing,20786.0,Medium
36593,27.0,Diploma,0.0,,51.0,93.0,76.0,7.0,127.0,92.21,46.94,Employed,,123924.0,Low
36594,,,3.1,,57.0,81.0,72.5,1.0,228.0,52.86,92.03,Unemployed,IT,31805.0,Low
36595,33.0,Diploma,0.4,,76.0,,75.5,4.0,,50.57,64.8,Unemployed,Education,98545.0,Low
36596,,Master,,Business Analyst,95.0,82.0,52.0,,168.0,58.84,95.0,Unemployed,Healthcare,145412.0,High
36597,38.0,Master,,,50.0,71.0,44.0,7.0,73.0,,,Unemployed,Education,81558.0,Low
36598,,PhD,4.0,ML Engineer,57.0,48.0,81.0,1.0,99.0,,100.92,Unemployed,Retail,89328.0,Medium
36600,50.0,Master,,Cybersecurity Analyst,,79.0,47.0,,402.0,,9.620000000000001,Student,,129896.0,High
36601,46.0,Master,2.1,System Admin,69.0,88.0,94.0,2.0,136.0,40.56,48.35,,Manufacturing,109970.0,High
36604,23.0,Master,18.9,,62.0,94.0,50.0,3.0,303.0,7.11,48.22,Employed,,78369.0,Low
36605,19.0,,2.6,System Admin,49.0,,62.0,0.0,321.5,25.61,46.74,Employed,IT,,Low
36606,25.0,Bachelor,7.0,System Admin,66.5,70.5,52.5,5.0,490.5,,39.96,Unemployed,Education,70892.0,Low
36607,49.0,High School,,Software Engineer,97.0,78.0,,2.0,413.0,90.5,,Student,Manufacturing,78701.0,Medium
36612,48.0,High School,,Data Analyst,50.0,90.0,77.0,,480.0,48.84,,,,116425.0,High
36613,38.0,Bachelor,7.300000000000001,System Admin,,61.0,46.0,3.0,,86.37,75.7,Employed,Finance,84386.0,Medium
36614,18.0,Bachelor,3.8,System Admin,79.0,72.0,81.0,6.0,,34.45,64.69,Unemployed,,73741.0,Medium
36615,19.0,Master,7.2,System Admin,74.0,77.0,81.0,9.5,391.0,72.64,59.59,,Finance,91605.0,High
36617,28.0,,3.8,,62.0,,79.0,7.0,383.0,9.45,18.65,Student,,,Low
36618,56.5,,0.5,,79.0,42.0,86.0,7.0,,66.87,75.31,Student,Healthcare,,High
36620,41.0,Master,,,92.0,,58.0,,374.0,,5.93,,IT,,High
36621,36.0,High School,12.4,Software Engineer,87.0,81.5,66.0,3.0,38.0,,9.42,Student,IT,137718.0,Low
36623,46.0,Bachelor,2.4,ML Engineer,53.5,79.0,65.0,2.0,16.0,8.28,1.6,Unemployed,Healthcare,109333.0,High
36624,56.0,Diploma,4.8,,70.5,73.0,76.0,1.0,4.5,,86.85,Unemployed,,146769.0,High
36625,19.0,,,,49.0,85.0,76.0,7.5,321.0,92.97,60.85,,Healthcare,48128.0,Medium
36626,34.0,,1.6,Software Engineer,73.0,85.0,45.0,,461.0,76.22,47.09,Employed,Retail,139381.0,Low
36627,28.0,Bachelor,,Cybersecurity Analyst,,90.0,85.5,3.0,114.0,63.38,4.5,Student,Education,105417.0,High
36628,54.0,Master,0.4,Business Analyst,,91.0,94.0,2.0,380.5,,58.81,Employed,,101773.0,Low
36629,30.0,Bachelor,2.7,Data Analyst,85.0,43.0,54.0,,480.0,61.01,75.99,Student,Healthcare,47304.0,Low
36630,46.0,PhD,,Business Analyst,55.0,42.0,,6.0,,,35.88,,Finance,92109.0,Medium
36634,27.0,Bachelor,10.6,ML Engineer,79.0,,,1.0,,50.8,76.92,Student,,75182.0,Low
36635,,Master,10.8,,57.0,75.0,71.0,0.0,,,,Unemployed,IT,120718.0,High
36636,,,4.8,Software Engineer,,,72.0,7.0,390.0,55.48,31.37,Student,,109984.0,High
36637,45.0,PhD,3.7,Cybersecurity Analyst,72.0,51.0,80.0,3.0,484.0,10.86,16.16,Unemployed,Healthcare,,Low
36639,56.0,PhD,,Cloud Engineer,68.0,,89.0,3.5,,42.42,42.11,Unemployed,,,High
36640,43.0,Bachelor,,,80.0,,47.0,4.0,257.0,81.42,98.73,Student,Finance,51773.0,Medium
36641,25.0,Master,0.9,Data Analyst,47.5,59.0,51.0,2.0,443.0,55.16,30.52,,,99785.0,Low
36642,55.0,,2.3,Software Engineer,56.0,95.0,95.0,0.0,397.0,69.64,62.17,,Manufacturing,119024.0,Medium
36643,43.0,High School,,Software Engineer,,89.0,61.0,7.0,104.0,28.42,67.61,,Education,132087.0,High
36644,49.0,Bachelor,8.8,,85.0,79.0,73.0,2.5,441.0,,,Student,IT,,High
36647,52.0,Bachelor,0.9,Software Engineer,94.0,75.0,94.0,4.0,492.0,80.84,58.62,Employed,Finance,38989.0,Low
36648,19.0,PhD,13.4,System Admin,64.0,51.0,92.0,1.0,217.0,65.68,92.13,Employed,,,Medium
36649,39.0,Bachelor,,,68.0,97.0,57.0,1.0,128.0,18.77,43.37,,Finance,52796.0,High
36650,39.0,Bachelor,3.9,System Admin,47.5,65.0,,4.5,,,90.65,,Healthcare,88113.0,High
36651,20.0,High School,2.3,ML Engineer,91.0,75.0,,2.0,,,92.35,Unemployed,Retail,87794.0,Low
36652,25.0,Diploma,10.0,Software Engineer,83.0,60.0,53.0,,,62.57,13.5,Employed,Healthcare,101025.0,Medium
36653,21.0,High School,,,51.0,96.0,91.0,,20.0,33.84,32.82,Employed,Retail,100645.0,Low
36654,,Diploma,0.9,Software Engineer,93.0,96.0,,4.0,276.0,,,Student,Retail,116653.0,Medium
36655,56.0,Bachelor,,Business Analyst,50.0,65.0,63.0,7.0,,65.17,38.59,Student,,28872.0,Medium
36656,29.0,,,Data Analyst,57.0,66.0,50.0,3.0,301.5,4.65,71.94,Employed,IT,93622.0,Low
36657,46.0,PhD,3.8,Cloud Engineer,49.5,89.0,42.0,,56.0,48.06,38.16,Employed,,29643.0,High
36658,26.0,High School,0.4,System Admin,40.0,40.0,67.0,5.0,270.0,,,Student,Healthcare,52839.0,Low
36659,,PhD,2.4,System Admin,,79.0,52.0,,258.0,59.45,1.74,Employed,,120105.0,Medium
36660,57.0,Master,0.8,System Admin,,64.0,74.0,2.0,433.0,45.7,49.96,Student,Education,75916.0,Low
36661,37.0,Bachelor,10.3,,73.0,79.5,42.0,,110.0,36.0,76.77,Student,Retail,97051.0,Low
36662,51.0,PhD,,ML Engineer,87.0,,83.0,0.0,,17.38,8.54,Unemployed,Healthcare,139335.0,Medium
36663,43.0,,9.1,Data Analyst,75.0,67.0,,2.0,358.0,27.41,99.48,,Healthcare,,Medium
36665,40.0,,10.0,Business Analyst,49.0,51.0,80.0,0.0,317.0,62.27,,Unemployed,Healthcare,,High
36666,35.0,Master,0.8,ML Engineer,,,77.0,3.0,408.0,44.45,31.56,Employed,Finance,147489.0,High
36667,,High School,0.8,,42.0,56.0,45.0,,342.0,4.39,,Student,Manufacturing,23096.0,High
36668,59.0,Bachelor,22.0,Cybersecurity Analyst,83.0,44.5,43.0,2.0,215.0,4.66,50.35,Employed,Finance,,Medium
36670,55.0,Bachelor,,ML Engineer,,,,8.5,86.0,7.18,55.58,,Education,45423.0,Medium
36671,55.0,Master,0.6,Business Analyst,56.0,64.0,,6.0,160.0,98.46,,Student,Finance,20953.0,Medium
36672,30.0,Diploma,1.0,System Admin,49.0,47.0,92.0,3.0,468.0,,86.18,Unemployed,,,High
36673,,,,Business Analyst,93.5,99.0,52.0,7.0,389.0,16.17,,Student,IT,73424.0,Medium
36674,36.0,High School,15.0,,,87.0,48.0,0.0,171.0,13.68,,Employed,Healthcare,35176.0,Low
36675,34.0,Bachelor,1.8,Cloud Engineer,91.0,50.0,40.0,7.0,471.0,20.35,54.35,,Retail,131231.0,Low
36676,,High School,16.8,Business Analyst,83.0,46.0,53.0,,476.5,26.46,,Employed,IT,56700.0,High
36677,35.0,Diploma,10.5,,68.0,87.0,93.0,,183.0,18.23,56.4,Unemployed,Healthcare,,Low
36678,56.0,PhD,7.3,Software Engineer,95.0,97.0,,5.0,389.0,,1.27,Unemployed,IT,,High
36679,44.0,High School,0.1,Data Analyst,98.5,,46.0,4.5,178.0,59.34,,Unemployed,Retail,,Medium
36680,31.0,,6.5,Software Engineer,96.0,64.0,77.0,7.0,368.0,,28.01,,IT,50753.0,Medium
36681,32.0,Diploma,,,91.0,96.0,53.0,,19.0,4.77,69.46,Student,Finance,,High
36682,,Master,10.4,,48.0,64.0,71.0,,121.0,22.25,86.28,Student,Retail,119036.0,High
36683,26.0,High School,4.0,System Admin,59.0,55.0,90.0,2.0,410.0,23.93,91.69,Employed,,71762.0,High
36684,38.0,Bachelor,1.3,System Admin,,47.5,64.0,0.0,198.0,3.76,93.47,Employed,Finance,33636.0,Low
36685,52.0,High School,,Cybersecurity Analyst,82.5,81.0,84.0,5.0,173.5,82.3,,Unemployed,IT,118901.0,Low
36686,31.0,Master,3.8,,87.0,41.0,88.0,4.5,25.0,55.56,11.99,Employed,,94197.0,Medium
36687,44.0,Diploma,5.9,,99.0,77.0,82.0,5.0,121.0,94.46,,,,82355.0,High
36688,,Bachelor,1.5,System Admin,,82.0,53.0,1.0,,84.3,57.14,Employed,Healthcare,54674.0,Low
36689,52.0,PhD,22.9,Software Engineer,83.0,55.0,83.5,4.0,,49.11,6.95,Employed,IT,44020.0,Medium
36690,35.0,Bachelor,5.5,ML Engineer,71.0,,,,381.0,87.13,18.31,Unemployed,Manufacturing,28084.0,Low
36691,33.5,,2.4,Data Analyst,88.0,83.5,62.0,3.0,244.0,7.68,,,IT,67698.0,Medium
36692,,Bachelor,7.0,Cloud Engineer,73.0,72.0,,6.0,105.0,68.7,13.52,Student,Finance,94640.0,Medium
36693,25.0,,2.6,Business Analyst,56.5,92.0,94.0,0.0,91.5,30.35,91.75,Employed,Manufacturing,108816.0,High
36694,54.0,Bachelor,10.1,,51.0,68.0,82.0,4.0,,23.44,99.91,Unemployed,Education,,High
36695,19.0,High School,16.6,ML Engineer,95.0,75.0,60.0,8.5,470.0,48.71,,Student,,141484.0,High
36696,34.0,Diploma,,Cloud Engineer,86.0,62.0,91.0,7.0,376.0,,,Employed,Manufacturing,144878.0,High
36700,,PhD,,ML Engineer,98.5,95.0,,5.0,317.0,16.81,38.56,,IT,117977.0,Low
36701,,,0.3,,,61.0,52.0,,167.0,40.17,,,Retail,23687.0,Medium
36702,44.0,Master,,ML Engineer,,98.0,52.0,1.0,,37.28,72.31,,Education,87438.0,High
36703,37.0,High School,,Software Engineer,76.0,74.0,60.0,3.0,122.0,,95.93,,IT,56049.0,Low
36704,55.0,Diploma,,Business Analyst,89.0,57.0,58.0,5.0,413.0,102.08,,Student,,97163.0,High
36705,,Bachelor,6.6,,89.0,74.0,,2.0,329.0,35.58,,Unemployed,,,Low
36706,,Diploma,14.4,Data Analyst,43.0,94.0,77.0,4.0,41.0,55.29,,Student,,66610.0,Low
36707,39.0,Master,,ML Engineer,89.0,,81.0,1.0,,94.4,75.52,Unemployed,Manufacturing,144249.0,Low
36708,54.0,Bachelor,7.6,Software Engineer,54.0,62.0,60.0,7.0,131.0,27.86,,,Healthcare,132654.0,Low
36710,48.0,High School,2.0,,47.5,58.0,79.0,5.0,148.0,12.52,13.2,,Finance,,High
36711,30.0,High School,4.8,ML Engineer,76.0,54.0,,7.0,277.0,32.92,,Unemployed,,89287.0,High
36712,18.0,,4.7,ML Engineer,84.0,,89.0,2.5,,60.25,70.4,Employed,Education,63148.0,High
36713,55.0,PhD,7.7,,74.0,72.0,,4.0,206.0,3.09,17.11,Employed,IT,69068.0,High
36714,,Master,8.0,Software Engineer,53.0,61.0,,1.0,145.0,,30.89,Employed,Finance,113624.0,High
36715,,Diploma,,Cybersecurity Analyst,70.0,60.0,42.0,5.5,311.0,,,Unemployed,IT,20497.0,Medium
36716,56.0,Diploma,7.3,Cybersecurity Analyst,73.0,71.0,78.5,1.0,253.0,53.55,30.61,Unemployed,Retail,128065.0,High
36717,,Master,,,88.0,76.0,89.0,7.0,383.0,63.16,80.82,Student,Finance,42264.0,High
36718,46.0,Diploma,5.7,,78.0,92.0,,,485.0,77.03,15.43,Employed,Retail,36841.0,High
36719,57.0,Bachelor,,Cybersecurity Analyst,96.0,47.0,69.0,2.0,497.0,15.99,,Unemployed,Finance,117728.0,High
36720,47.0,PhD,0.7,,66.0,91.0,,4.0,307.0,,26.14,Student,Manufacturing,36855.0,High
36721,,,8.7,,95.0,70.5,45.0,5.0,451.0,86.4,2.52,Unemployed,Education,,Low
36722,35.0,PhD,,Cybersecurity Analyst,90.0,,88.0,3.0,55.0,10.08,88.25,,Finance,97145.0,Medium
36723,45.0,High School,3.3,Cloud Engineer,49.0,57.5,69.0,0.0,,98.28,80.79,Employed,Manufacturing,140146.0,Medium
36724,49.0,PhD,15.7,,87.0,95.0,,6.0,59.0,56.33,,,Manufacturing,54330.0,High
36726,55.0,PhD,,Cloud Engineer,47.0,62.0,,7.0,157.0,,59.72,Employed,IT,,Low
36727,,Diploma,0.5,Software Engineer,,58.0,,6.0,37.0,12.29,95.22,Unemployed,Healthcare,55718.0,High
36728,42.0,PhD,4.3,Business Analyst,56.0,90.0,64.0,,194.0,99.34,,Unemployed,Finance,62559.0,High
36729,42.0,Master,2.9,Cybersecurity Analyst,70.0,65.0,90.0,,177.0,95.58,25.55,Unemployed,Finance,27307.0,High
36730,49.0,High School,1.1,Cybersecurity Analyst,66.5,77.0,77.0,6.0,101.0,33.74,85.79,Unemployed,Finance,94221.0,Low
36732,49.0,Diploma,1.7,,45.0,50.0,81.0,7.0,466.0,10.41,59.66,Employed,Manufacturing,73632.0,Medium
36733,,Bachelor,6.9,ML Engineer,83.0,50.0,80.0,6.0,245.5,,,Unemployed,Manufacturing,83692.0,Low
36734,41.0,Master,2.5,ML Engineer,,96.0,69.0,1.0,252.0,40.81,86.22,Student,,61542.0,High
36735,52.0,Bachelor,,,55.5,96.0,71.0,7.0,309.0,39.27,,Student,Manufacturing,81473.0,Medium
36736,47.0,,2.8,System Admin,87.5,69.0,99.0,1.0,112.0,7.56,74.27,,Finance,53909.0,Medium
36738,52.5,Master,0.7,ML Engineer,95.0,87.0,91.0,4.0,378.0,11.46,61.26,,,130692.0,Low
36739,,Diploma,8.7,ML Engineer,76.5,99.0,,6.0,373.0,,,Unemployed,Healthcare,37394.0,Low
36740,50.0,,4.6,,96.0,82.0,,4.0,383.5,90.01,,Employed,Education,109519.0,Medium
36741,50.0,PhD,11.8,ML Engineer,60.0,92.5,,,128.0,54.87,32.63,Student,Finance,,Low
36742,21.0,,,Business Analyst,79.0,64.0,52.0,2.0,,56.55,,Unemployed,Healthcare,,Low
36744,32.0,,2.8,Cloud Engineer,,88.0,42.0,1.0,80.0,30.68,78.61,Unemployed,Manufacturing,,Low
36746,45.0,,9.5,Data Analyst,78.0,76.0,60.5,,156.0,,16.01,,Healthcare,54807.0,Low
36748,53.0,,2.2,Cybersecurity Analyst,,78.0,58.0,4.0,404.0,27.25,77.49,Employed,Education,84599.0,Low
36749,47.0,Diploma,11.3,ML Engineer,87.5,60.0,76.0,5.0,448.0,74.6,,,,144439.0,Low
36750,59.0,Diploma,1.5,Business Analyst,62.0,51.0,91.0,1.0,497.0,11.87,26.74,,IT,,High
36751,55.0,Master,14.5,Data Analyst,85.0,65.0,40.0,0.0,317.0,30.9,87.1,Student,IT,142939.0,Low
36752,59.0,,8.1,Business Analyst,91.0,79.0,70.0,7.0,299.0,,55.83,Employed,Retail,135721.0,Low
36754,,PhD,2.2,Software Engineer,45.0,,76.0,4.0,116.0,,10.17,Employed,,111807.0,High
36757,,Master,,Cybersecurity Analyst,82.0,77.0,97.0,5.0,,45.58,,Employed,Finance,148482.0,High
36758,40.0,,5.2,ML Engineer,80.0,58.0,57.0,0.0,405.5,11.39,84.13,Student,Education,24634.0,High
36763,,,,Data Analyst,42.0,54.0,80.0,0.0,57.0,23.14,,Employed,IT,49468.0,Low
36764,59.0,Diploma,1.3,Cloud Engineer,54.0,56.0,61.0,2.0,,,92.46,Student,Education,,Low
36765,34.0,,4.4,Data Analyst,57.0,68.0,84.5,7.0,163.0,32.870000000000005,68.78,Employed,,44250.0,Medium
36766,48.0,Bachelor,1.0,Cloud Engineer,72.0,43.5,90.0,6.0,393.0,72.14,59.57,Unemployed,Retail,38410.0,High
36767,59.0,PhD,,System Admin,59.0,88.0,88.5,1.0,375.0,78.49,,Unemployed,Finance,96866.0,Medium
36768,27.0,Diploma,14.0,Cloud Engineer,46.0,,53.0,,378.0,14.68,71.56,Unemployed,IT,147089.0,Low
36769,37.0,High School,0.2,Software Engineer,,66.5,80.5,3.0,452.0,,,Unemployed,Manufacturing,31849.0,Medium
36772,58.5,PhD,2.2,Business Analyst,58.0,,,,243.5,,27.84,,Education,79121.0,Medium
36773,19.0,Bachelor,,Data Analyst,62.0,58.0,65.5,6.0,371.0,61.24,87.78,Unemployed,,122180.0,Medium
36774,,PhD,20.4,,,,,,182.0,70.91,33.51,,Finance,,High
36775,41.0,Bachelor,,,73.0,59.0,51.0,3.5,,59.13,,,Healthcare,85898.0,Medium
36776,37.5,High School,1.1,Software Engineer,53.0,56.0,42.0,4.0,,83.68,44.79,Student,Education,139503.0,Low
36778,,,3.2,Data Analyst,62.0,72.0,79.0,6.0,216.0,17.85,,Unemployed,,116369.0,High
36779,43.0,Bachelor,,Cloud Engineer,45.0,40.0,57.0,7.0,88.0,7.77,99.37,,Retail,108697.0,Medium
36780,25.0,High School,6.6,ML Engineer,75.0,73.5,80.0,2.5,324.0,10.12,31.33,Student,IT,83939.0,Medium
36781,39.0,Master,7.5,Business Analyst,52.0,,77.0,1.0,44.0,40.96,41.38,Unemployed,Education,92017.0,High
36782,22.0,Master,,Software Engineer,61.0,44.0,41.0,2.5,,91.85,,Unemployed,Education,120844.0,High
36783,19.0,,9.0,,97.0,83.0,70.0,2.0,118.0,43.83,97.3,Student,Education,,Low
36784,22.0,,5.7,,95.0,88.5,73.0,3.0,364.0,,98.49,Employed,IT,22061.0,High
36786,49.0,,2.9,Cloud Engineer,79.0,,,7.0,335.0,40.45,38.01,,IT,139788.0,High
36787,36.0,,4.3,,77.5,51.0,,3.0,323.0,96.27,63.59,Unemployed,Education,32447.0,Medium
36789,,Bachelor,3.7,Cybersecurity Analyst,86.0,,92.5,6.0,182.0,43.08,18.74,Employed,Healthcare,47328.0,High
36790,40.0,,5.8,Data Analyst,88.0,52.0,91.0,0.0,265.0,,80.48,Student,IT,98791.0,Low
36791,36.0,Master,,ML Engineer,94.5,83.0,83.0,7.0,60.0,49.24,,Unemployed,Finance,94128.0,Low
36792,,,2.8,Cloud Engineer,72.0,76.0,,4.0,,65.28,78.41,Unemployed,Retail,148500.0,Medium
36793,43.0,PhD,5.4,Cloud Engineer,64.0,,61.0,6.0,399.0,44.33,31.55,Employed,Education,108633.0,Medium
36794,24.0,Master,7.5,Data Analyst,87.0,59.5,77.0,,145.0,91.59,73.0,Unemployed,Education,139374.0,Low
36796,50.0,,0.4,Business Analyst,44.0,74.0,,4.0,301.0,29.81,,Employed,Healthcare,52578.0,Low
36797,43.0,PhD,,Cybersecurity Analyst,90.5,87.0,,1.0,162.0,,,Employed,IT,60995.0,Medium
36798,41.0,High School,3.6,System Admin,50.0,52.0,46.0,,,72.91,57.75,Unemployed,Manufacturing,27569.0,High
36800,57.5,High School,5.6,ML Engineer,,86.0,65.0,,70.0,56.7,9.25,Unemployed,Education,116849.0,Medium
36802,48.0,Master,1.8,Cloud Engineer,50.0,,71.0,,,31.34,59.96,Student,Manufacturing,127209.0,Medium
36803,23.0,,,System Admin,95.0,,74.0,,246.0,9.72,48.08,Unemployed,IT,,Low
36804,48.0,Bachelor,,ML Engineer,47.5,71.0,80.0,,6.0,48.95,,Employed,Retail,145848.0,Medium
36805,57.0,Diploma,0.0,,67.0,46.0,49.0,,,25.98,,Employed,IT,68745.0,Medium
36806,29.0,,2.3,System Admin,73.0,74.0,55.0,,,89.68,9.47,,Finance,,Medium
36808,,Diploma,,,67.0,80.0,48.0,,322.0,46.37,79.75,Unemployed,Education,130169.0,High
36810,34.5,Diploma,2.0,ML Engineer,70.5,87.0,99.0,1.0,66.0,68.43,46.13,Student,Finance,23881.0,Low
36811,55.0,High School,9.5,,72.0,75.0,53.0,,42.0,2.67,,Student,Retail,,High
36812,41.0,,3.1,Cloud Engineer,88.0,53.0,,,346.0,29.24,6.75,Unemployed,Manufacturing,22549.0,High
36814,53.0,,,System Admin,40.0,62.0,43.0,2.0,329.0,24.86,63.51,,IT,80495.0,Medium
36815,44.0,Master,4.1,Cloud Engineer,50.0,67.0,53.0,2.0,,73.46,,Student,,,Low
36816,39.0,Master,14.0,Software Engineer,83.0,58.0,94.0,2.0,,75.67,,Unemployed,IT,38318.0,High
36818,,Master,24.0,,60.0,73.0,,7.0,153.0,94.45,0.68,Unemployed,IT,118768.0,Low
36819,33.0,Master,2.1,Cybersecurity Analyst,88.0,86.0,89.0,3.0,,83.35,71.11,,Retail,112419.0,Low
36820,,Bachelor,7.300000000000001,Data Analyst,,85.0,56.0,7.5,437.5,,,Employed,IT,38664.0,Low
36821,47.0,PhD,,Software Engineer,,96.0,82.0,4.0,426.0,55.11,11.56,Student,,80950.0,Low
36822,18.0,,5.6,Cloud Engineer,93.0,52.0,65.0,7.0,322.5,65.47,41.67,Unemployed,Manufacturing,120828.0,High
36825,24.0,Bachelor,,Cloud Engineer,97.0,49.0,92.0,6.0,424.0,80.22,,Employed,Healthcare,107504.0,Medium
36826,,Bachelor,6.5,ML Engineer,,45.5,,3.0,12.0,67.99,,,Healthcare,53384.0,Medium
36827,,High School,0.1,Cloud Engineer,58.0,,59.0,5.0,379.0,53.52,67.12,Employed,IT,62189.0,Low
36828,,,2.5,ML Engineer,76.0,90.0,49.0,1.0,150.0,65.91,,Employed,Education,26101.0,Medium
36829,44.0,,5.1,Cybersecurity Analyst,56.0,83.0,77.0,2.0,165.0,0.95,23.69,Employed,,28544.0,Low
36830,27.0,,,System Admin,77.0,98.0,70.0,5.0,138.0,30.94,,,,130740.0,High
36831,42.0,High School,3.9,Software Engineer,47.0,74.0,,4.0,269.5,84.0,62.43,Employed,,86949.0,Low
36833,24.0,Master,8.1,,81.5,87.0,64.0,3.0,422.0,69.44,,,,140896.0,Medium
36834,48.0,High School,5.0,System Admin,75.0,66.0,,1.0,318.0,,9.96,Employed,Manufacturing,46647.0,Medium
36835,51.5,Bachelor,3.0,Software Engineer,94.0,88.0,,2.0,282.0,14.23,41.24,Unemployed,Healthcare,119160.0,High
36836,28.0,High School,10.0,Business Analyst,59.0,78.5,,6.0,,68.01,16.81,Employed,IT,35589.0,High
36837,27.0,PhD,,ML Engineer,,96.0,52.0,0.0,21.0,31.57,20.18,Unemployed,Healthcare,27376.0,Medium
36839,,Diploma,,Data Analyst,,80.0,73.0,4.0,,,,,Healthcare,60855.0,High
36840,58.0,PhD,,,87.0,,99.0,7.0,199.5,95.02,64.93,Employed,Manufacturing,140490.0,Low
36842,,,7.4,Software Engineer,62.5,68.0,59.0,7.0,477.0,12.84,30.51,Student,Healthcare,100069.0,Low
36843,,,2.0,Data Analyst,64.0,,91.0,7.0,390.5,15.73,17.83,Student,IT,122414.0,Low
36844,31.0,Bachelor,2.1,Software Engineer,43.0,84.0,96.0,7.0,,27.29,50.1,Unemployed,Retail,127040.0,Medium
36846,45.0,Bachelor,11.8,Software Engineer,91.0,79.0,46.0,2.5,434.0,26.28,,Student,Education,110375.0,Medium
36848,57.0,PhD,6.6,ML Engineer,91.0,42.0,81.0,1.0,345.0,57.73,,Unemployed,,61200.0,Medium
36850,,,5.5,,41.0,49.0,,5.0,130.0,6.27,,,Retail,22195.0,Low
36851,,Diploma,,Cybersecurity Analyst,93.0,87.0,66.0,4.0,364.0,,,,,134849.0,Medium
36852,,Master,10.9,,68.0,85.0,69.0,,320.0,,,Unemployed,Education,39928.0,Medium
36853,57.5,,,Software Engineer,83.0,53.0,50.0,6.0,47.0,66.35,,,Finance,37444.0,High
36854,59.0,High School,5.800000000000001,Cloud Engineer,83.0,61.0,41.0,2.0,65.0,88.87,24.47,Employed,Healthcare,,High
36855,,High School,,Business Analyst,90.0,,84.0,2.0,,92.86,35.07,Employed,Retail,26563.0,High
36856,21.0,Diploma,,Business Analyst,61.0,86.0,61.0,0.0,136.0,37.78,,Employed,Manufacturing,,High
36857,33.0,Bachelor,3.3,Data Analyst,75.0,80.0,64.0,4.0,202.0,,,Student,,69293.0,High
36858,23.0,Master,3.0999999999999996,Software Engineer,89.5,64.5,43.0,0.0,491.5,66.13,60.11,Employed,IT,38871.0,Low
36859,,High School,0.6,Data Analyst,58.0,72.0,,3.0,427.0,78.42,99.61,,Education,,Low
36860,,,5.1,Cybersecurity Analyst,58.0,59.0,95.0,7.0,,76.04,87.88,Unemployed,IT,50918.0,High
36861,38.5,Master,,Cloud Engineer,98.0,,45.0,6.0,246.5,11.19,13.56,Unemployed,IT,61034.0,Low
36862,39.0,High School,0.3,ML Engineer,77.0,61.0,47.0,4.0,88.0,50.1,11.76,Unemployed,Retail,103913.0,High
36863,38.0,High School,,ML Engineer,93.0,87.0,52.0,7.0,18.0,8.35,,,Finance,31347.0,Medium
36864,35.0,High School,2.8,Cloud Engineer,61.0,,42.0,0.0,206.0,99.96,81.82,,Finance,101910.0,High
36865,,,15.9,Business Analyst,85.0,46.0,72.0,3.0,22.5,0.12,,Student,Education,131685.0,Low
36866,51.0,Bachelor,0.5,Cybersecurity Analyst,48.0,,76.0,1.0,496.0,,,Student,Retail,45097.0,High
36867,44.0,High School,7.2,,52.0,78.0,80.0,,389.0,,37.9,Employed,Education,64221.0,Medium
36868,57.5,High School,4.7,Data Analyst,92.0,55.0,54.0,4.0,447.0,40.02,68.79,Employed,Retail,75391.0,High
