ID,Age,Education_Level,Years_of_Experience,Current_or_Target_Role,Technical_Skill_Score,Soft_Skill_Score,Domain_Knowledge_Score,Certification_Count,Training_Hours_Last_Year,Skill_Gap_Score,Readiness_Score,Employment_Status,Industry,Annual_Salary_USD,Career_Readiness_Level
34286,Val_56,nan,NULL,reenignE duolC,93,NULL,72,6,NULL,55.94,nan,Employed,Retail,43771,Low
34287,44,PhD,1.1,Business Analyst,"{""v"": 51}",80,58-63,0,"{""v"": 29}",Val_84.45,Val_0.47,Student,NULL,84717,SGlnaA==
0x85f0,NULL,rolehcaB,9.2,Software Engineer,51,nan,89,2,162,MISSING,8.75,,Healthcare,122168 USD,TWVkaXVt
34289,32,Bachelor,1.0,System Admin,MISSING,Val_61,"{""v"": 67}",nan,231,19.94,82.55,?,RmluYW5jZQ==,$129191,MISSING
0x85f2,38,,nan,Software Engineer,Val_54,43,Val_64,7,424,nan,89.81,U3R1ZGVudA==,?,38543,TWVkaXVt
34291,34,PhD,MISSING,Cybersecurity Analyst,61,MISSING,79,0,37,"{""v"": 96.79}",15.88,Unemployed,Manufacturing,38006,woL
0x85f4,54,PhD,Val_0.9,U3lzdGVtIEFkbWlu,41,Val_57,61,Val_0,493,17.76,3.48,VW5lbXBsb3llZA==,?,NULL,Low
0x85f5,32,,1.1,Data Analyst,Val_94,?,79,,NULL,"{""v"": 33.17}",MISSING,Student,Retail,nan,Medium
34294,37,?,6.4,nan,62,43,69,5,,19.04-24.04,19.88,VW5lbXBsb3llZA==,IT,73186,SGlnaA==
34295,36,Bachelor,1.2,Q2xvdWQgRW5naW5lZXI=,95,77,nan,4,57,67.4,6.76,Unemployed,NULL,87872 USD,High
34296,18,Master,3.6,ML Engineer,97,96,MISSING,"{""v"": 2}",141,,89.93,,RmluYW5jZQ==,38163,Low
34297,?,PhD,5.7,Data Analyst,NULL,42,,5,337,"{""v"": 20.61}",50.77-55.77,RW1wbG95ZWQ=,Finance,128503,TWVkaXVt
34298,20,Diploma,4.0,Cloud Engineer,72,79,97,NULL,"{""v"": 199}",78.83-83.83,83.53,Employed,IT,50662 USD,TG93
34299,?,Master,"{""v"": 5.4}",Q2xvdWQgRW5naW5lZXI=,?,76-81,97,"{""v"": 3}",31,36.76,37.27,Unemployed,nan,67301,TG93
34300,58,loohcS hgiH,11.5,Cloud Engineer,nan,54-59,83,,222-227,NULL,98.06,MISSING,SVQ=,121123,TWVkaXVt
0x85fd,,,16.9,Cybersecurity Analyst,93,77,79,4,469-474,65.54,NULL,Employed,Healthcare,69765,TG93
34302,26,RGlwbG9tYQ==,NULL,Software Engineer,42,Val_72,77,"{""v"": 5}",125,64.73-69.73,65.56-70.56,Employed,RmluYW5jZQ==,124552,Low
0x85ff,nan,amolpiD,1.0,,85,Val_57,91,Val_1,43-48,98.52,40.21,Unemployed,Manufacturing,72811,nan
0x8600,?,nan,19.4,Q3liZXJzZWN1cml0eSBBbmFseXN0,85,77,85,3,MISSING,24.99,28.2,NULL,IT,95602,Low
0x8601,24,QmFjaGVsb3I=,0.4,nan,86,70,63,5,MISSING,79.51,?,,Manufacturing,nan,Low
34306,39,,13.1,System Admin,?,"{""v"": 68}",67,1,388,18.5,Val_14.32,MISSING,Healthcare,77588,
34307,37,Bachelor,3.0,Cloud Engineer,"{""v"": 57}",82,Val_91,7,Val_190,39.43-44.43,?,tnedutS,Retail,56582,muideM
0x8604,46,Diploma,9.2,Business Analyst,73,68,Val_83,0,,MISSING,48.18,Unemployed,IT,121276,TWVkaXVt
34309,44,DhP,2.1,?,Val_47,NULL,46,"{""v"": 5}",Val_446,62.11,?,VW5lbXBsb3llZA==,SGVhbHRoY2FyZQ==,127852,muideM
34310,42,?,MISSING,Cybersecurity Analyst,76,89,88,,493,6.49,Val_23.41,VW5lbXBsb3llZA==,IT,?,TWVkaXVt
34311,52,Master,0.8,?,69,92,"{""v"": 70}",?,413,67.89-72.89,96.87,Employed,Retail,126102,High
34312,MISSING,Master,11.8,System Admin,86,85,?,MISSING,219,94.19,31.25,Unemployed,MISSING,62449,Medium
0x8609,28,Bachelor,1.8,?,73,99-104,"{""v"": 63}",7,Val_20,4.43,60.82,Student,,106041,TG93
34314,34-39,?,1.5,reenignE erawtfoS,41,47,44,2,MISSING,MISSING,37.72,nan,Healthcare,106745 USD,SGlnaA==
34315,48,PhD,3.0,System Admin,84,62,69,nan,nan,51.58-56.58,Val_41.85,VW5lbXBsb3llZA==,UmV0YWls,69788,?
0x860c,35,nan,MISSING,TUwgRW5naW5lZXI=,?,96,63,1,Val_159,14.5,70.45,VW5lbXBsb3llZA==,SGVhbHRoY2FyZQ==,78062 USD,
34317,,PhD,"{""v"": 0.7}",NULL,79,87,42,NULL,Val_430,58.2,61.15,Unemployed,RWR1Y2F0aW9u,,Medium
0x860e,55,High School,Val_0.1,Cloud Engineer,75,Val_66,94-99,2,462,48.97,nan,VW5lbXBsb3llZA==,IT,?,High
34319,46,Bachelor,1.9-6.9,MISSING,Val_46,63,80,7,134,81.69,60.09,Employed,nan,147733,High
0x8610,"{""v"": 32}",,6.4,Cybersecurity Analyst,Val_75,89,95,6-11,MISSING,89.39,1.63,VW5lbXBsb3llZA==,SVQ=,$51192,SGlnaA==
0x8611,24,SGlnaCBTY2hvb2w=,1.0,Software Engineer,73,65,,2,NULL,66.39,52.4,Employed,Healthcare,73423 USD,SGlnaA==
34322,,TWFzdGVy,0.9,Software Engineer,"{""v"": 49}",75,88,4,,83.31,MISSING,Student,,56830,hgiH
34323,54-59,UGhE,3.8,Cloud Engineer,nan,50,Val_89,7-12,249,15.31,72.26,NULL,nan,146612,
0x8614,24,SGlnaCBTY2hvb2w=,5.6,Software Engineer,97,91,?,MISSING,312-317,51.01,94.91,Student,UmV0YWls,131885,
34325,NULL,Diploma,21.6,U29mdHdhcmUgRW5naW5lZXI=,98,MISSING,91,0,128,17.89,"{""v"": 55.78}",,Education,nan,Low
0x8616,29,Bachelor,0.4,?,72,Val_96,41,6,,9.88-14.88,10.88,Unemployed,SGVhbHRoY2FyZQ==,75106,NULL
0x8617,25,RGlwbG9tYQ==,3.1,System Admin,81,Val_62,52-57,"{""v"": 2}",MISSING,Val_10.17,"{""v"": 1.46}",Unemployed,Retail,123007,muideM
34328,"{""v"": 35}",PhD,17.3,Cloud Engineer,98,86,Val_97,6,431,NULL,32.76-37.76,RW1wbG95ZWQ=,Healthcare,94262,Medium
0x8619,45,?,5.2-10.2,tsylanA ssenisuB,68,MISSING,MISSING,0,nan,75.69,65.98,NULL,SGVhbHRoY2FyZQ==,42951,woL
34330,35,RGlwbG9tYQ==,5.3,ML Engineer,Val_73,Val_54,43,5,441,,25.58,?,erachtlaeH,123108,High
34331,nan,RGlwbG9tYQ==,"{""v"": 11.5}",Cybersecurity Analyst,Val_97,77,48,5-10,MISSING,12.99,22.9,deyolpmE,SGVhbHRoY2FyZQ==,114453,NULL
34332,34,nan,2.1,Cybersecurity Analyst,71-76,"{""v"": 72}",49-54,2,186,57.14,Val_24.92,RW1wbG95ZWQ=,?,$96681,Medium
34333,40,Diploma,4.0,Q3liZXJzZWN1cml0eSBBbmFseXN0,52,75-80,50,1,MISSING,50.46,95.62,Employed,Finance,43781,High
0x861e,nan,nan,3.2,NULL,96,64,Val_58,NULL,423,Val_43.88,?,Employed,Retail,?,woL
34335,32-37,?,MISSING,nan,nan,74,97-102,"{""v"": 5}",nan,55.24,"{""v"": 6.68}",NULL,SGVhbHRoY2FyZQ==,62736,MISSING
34336,47,Diploma,NULL,ML Engineer,,79-84,42,0,Val_91,37.59,69.63,MISSING,Education,$34639,MISSING
34337,48,UGhE,2.7,U29mdHdhcmUgRW5naW5lZXI=,Val_65,65,NULL,NULL,431,47.29,92.09,?,nan,87340,High
34338,"{""v"": 23}",TWFzdGVy,0.8,ML Engineer,67,47-52,,"{""v"": 6}","{""v"": 193}",Val_22.14,44.27-49.27,,Healthcare,73916,Medium
34339,29,nan,0.8,tsylanA ataD,77,90-95,,4,90,88.52,NULL,Employed,SVQ=,61305,SGlnaA==
34340,40,UGhE,0.6,Software Engineer,Val_73,82,77,4,388,20.43,72.62,MISSING,UmV0YWls,100848,High
34341,?,QmFjaGVsb3I=,"{""v"": 6.8}",Data Analyst,92,,MISSING,6,Val_327,71.76,NULL,Student,Retail,45424 USD,TG93
34342,,Diploma,Val_16.2,Business Analyst,49,90,"{""v"": 87}",1-6,NULL,59.22,MISSING,nan,Retail,125923,High
0x8627,53,nan,1.4,,48,74,54,0,23,Val_80.87,17.5,?,Retail,134969,TG93
34344,52,?,?,,80,76-81,59,nan,"{""v"": 275}",88.05,29.68,nan,Healthcare,45493,Low
34345,20,,"{""v"": 0.7}",RGF0YSBBbmFseXN0,MISSING,89,97-102,3,95,96.01,46.28,Student,,45647,SGlnaA==
34346,59,MISSING,6.7,System Admin,92,MISSING,,,464,Val_4.95,57.85,U3R1ZGVudA==,IT,77820,Medium
0x862b,45,Diploma,,Data Analyst,48,86,"{""v"": 65}","{""v"": 0}",nan,NULL,79.99-84.99,U3R1ZGVudA==,UmV0YWls,128555,High
34348,32-37,High School,"{""v"": 2.1}",System Admin,46,?,Val_99,3-8,390,Val_69.01,23.25,Unemployed,UmV0YWls,22054,?
0x862d,30-35,High School,0.0,Cybersecurity Analyst,nan,86-91,"{""v"": 84}",NULL,457,"{""v"": 89.0}",37.95,Employed,IT,,woL
34350,"{""v"": 36}",UGhE,10.1,tsylanA ataD,88,Val_62,49,0,304,?,32.9,Unemployed,UmV0YWls,?,Low
34351,57-62,SGlnaCBTY2hvb2w=,NULL,Cloud Engineer,81,41,82,2,183,88.12,?,RW1wbG95ZWQ=,UmV0YWls,142964 USD,TG93
34352,35,QmFjaGVsb3I=,0.8,TUwgRW5naW5lZXI=,Val_66,66,84,2,116,"{""v"": 68.9}",nan,Unemployed,Finance,,MISSING
34353,48-53,SGlnaCBTY2hvb2w=,Val_1.4,Cybersecurity Analyst,NULL,68,55,1,Val_257,31.94,?,deyolpmE,?,90319 USD,SGlnaA==
0x8632,54,High School,5.0,MISSING,?,Val_47,nan,4,461,19.03,"{""v"": 99.58}",Unemployed,Retail,MISSING,Low
34355,38,MISSING,2.1,Cloud Engineer,,69,66,3,277,82.44,4.98,Unemployed,Manufacturing,136902 USD,Low
34356,56,nan,0.2,,,42,93,3,1,82.4,75.0-80.0,?,Manufacturing,23870,Low
34357,22,UGhE,7.1,Q2xvdWQgRW5naW5lZXI=,81,94-99,72,"{""v"": 1}",58,40.27-45.27,81.7,Unemployed,liateR,147013,MISSING
34358,34,Diploma,4.0,QnVzaW5lc3MgQW5hbHlzdA==,Val_66,nan,48,MISSING,37,MISSING,"{""v"": 4.29}",?,Education,81511,?
34359,36,?,"{""v"": 8.9}",Q3liZXJzZWN1cml0eSBBbmFseXN0,91,40,40,Val_1,152,Val_29.71,84.01,RW1wbG95ZWQ=,Manufacturing,$84163,High
0x8638,21,MISSING,0.3-5.3,MISSING,,?,99,"{""v"": 3}",NULL,?,,deyolpmE,MISSING,,?
34361,43,Diploma,15.1,MISSING,"{""v"": 44}",90,68-73,1,"{""v"": 317}",86.03,nan,deyolpmenU,SVQ=,,Low
34362,?,RGlwbG9tYQ==,NULL,Data Analyst,87,70,71,MISSING,"{""v"": 343}",12.24,88.04,MISSING,ecnaniF,109413,Medium
34363,56-61,RGlwbG9tYQ==,"{""v"": 4.1}",Business Analyst,84,Val_56,Val_81,4-9,MISSING,31.29,41.85,VW5lbXBsb3llZA==,Manufacturing,78322,NULL
0x863c,"{""v"": 55}",MISSING,,?,Val_70,Val_75,81,6,"{""v"": 476}",89.74,Val_19.55,MISSING,Retail,143839 USD,SGlnaA==
34365,Val_36,PhD,11.1,ML Engineer,77,?,Val_85,,Val_297,23.18,40.26,Unemployed,gnirutcafunaM,27054 USD,TWVkaXVt
34366,47,Master,4.1-9.1,RGF0YSBBbmFseXN0,72,76,67,5-10,180,47.96,11.4,Student,Healthcare,37161,NULL
34367,,Master,1.6,Data Analyst,?,"{""v"": 44}",90,?,351,Val_59.76,Val_60.11,?,Finance,NULL,muideM
34368,28,retsaM,,Q2xvdWQgRW5naW5lZXI=,Val_56,59,43-48,0,,98.0,33.09,Student,Manufacturing,98145,
34369,nan,SGlnaCBTY2hvb2w=,,,48,69,nan,nan,176,NULL,NULL,Student,Finance,33214 USD,Medium
0x8642,nan,nan,NULL,System Admin,"{""v"": 88}",NULL,59,Val_6,331,91.52,1.49,MISSING,SGVhbHRoY2FyZQ==,144348,TG93
34371,39-44,Diploma,?,tsylanA ataD,80,47,64,3,430,28.95,Val_11.62,Student,liateR,$64535,hgiH
0x8644,34,Diploma,1.3,NULL,"{""v"": 68}",81,57,6,367,?,20.42-25.42,nan,nan,NULL,Low
34373,MISSING,PhD,9.7,TUwgRW5naW5lZXI=,73,46,Val_96,"{""v"": 6}",282-287,60.24-65.24000000000001,64.47,VW5lbXBsb3llZA==,RWR1Y2F0aW9u,75754,?
34374,Val_56,Diploma,Val_10.2,Cloud Engineer,80,?,nan,0-5,198,3.22,91.79,tnedutS,RWR1Y2F0aW9u,136283,Medium
34375,44,PhD,3.8,System Admin,"{""v"": 75}",60,41,0-5,Val_71,76.77-81.77,?,,RmluYW5jZQ==,40878,?
34376,46,nan,12.3,System Admin,nan,nan,54,0,188,89.32-94.32,"{""v"": 43.0}",U3R1ZGVudA==,Finance,22057,Medium
34377,29,NULL,3.5-8.5,Business Analyst,"{""v"": 80}",?,91,NULL,MISSING,Val_71.94,73.58,Unemployed,NULL,146705,Low
34378,?,DhP,4.6,Data Analyst,?,42,44,6,439,37.29,66.52,nan,SGVhbHRoY2FyZQ==,?,TG93
34379,28,DhP,25.6-30.6,Cloud Engineer,64,60,91-96,6,6,"{""v"": 27.19}",49.15,VW5lbXBsb3llZA==,RWR1Y2F0aW9u,$44902,High
34380,48,Diploma,2.3,Data Analyst,nan,"{""v"": 97}",98,Val_4,246,49.11,13.48,RW1wbG95ZWQ=,TWFudWZhY3R1cmluZw==,$135253,High
0x864d,28,High School,4.9,nan,65,74,Val_79,6,?,39.55-44.55,57.09,Employed,Education,20237 USD,
34382,58-63,TWFzdGVy,5.8,Cybersecurity Analyst,41,"{""v"": 86}","{""v"": 53}",Val_4,134,73.2,64.42-69.42,Employed,IT,88852,TG93
0x864f,,High School,,Q3liZXJzZWN1cml0eSBBbmFseXN0,MISSING,48-53,70,7,375,84.21,82.96,Unemployed,Finance,54135,NULL
0x8650,19-24,Master,1.9,MISSING,45,73,54,4,,17.7-22.7,34.86-39.86,tnedutS,Healthcare,$55280,High
34385,Val_40,QmFjaGVsb3I=,12.7,Cybersecurity Analyst,NULL,81,nan,1-6,NULL,26.84,69.73-74.73,,,85368,High
34386,53,High School,11.3,Cloud Engineer,"{""v"": 82}",42,,5,"{""v"": 453}",28.92,74.08,,Finance,132016,TG93
34387,?,Bachelor,15.1,Software Engineer,74,nan,88,1,69,"{""v"": 11.31}",89.34,Employed,?,117019,MISSING
34388,Val_54,Master,2.4,,nan,Val_47,Val_62,7,"{""v"": 374}",43.3,64.7-69.7,?,RmluYW5jZQ==,NULL,High
34389,"{""v"": 44}",DhP,11.0,Cloud Engineer,MISSING,?,86,6-11,150,36.5,,U3R1ZGVudA==,Healthcare,MISSING,?
34390,29,QmFjaGVsb3I=,?,Data Analyst,74,92,87,nan,229,nan,Val_14.06,Employed,nan,87400,TG93
34391,46,retsaM,27.8-32.8,U3lzdGVtIEFkbWlu,,40,nan,2,"{""v"": 315}",97.6,11.55,VW5lbXBsb3llZA==,Finance,MISSING,High
0x8658,23,Master,2.6,Q2xvdWQgRW5naW5lZXI=,MISSING,52,88,7,263,Val_93.84,61.57,nan,nan,59031 USD,Low
34393,40,nan,0.0,tsylanA ssenisuB,Val_79,71,93,MISSING,328,39.08,95.34,NULL,UmV0YWls,NULL,hgiH
34394,27,High School,"{""v"": 3.5}",?,45,MISSING,93,6,?,57.62,37.88,VW5lbXBsb3llZA==,Retail,,SGlnaA==
34395,51,PhD,,NULL,91,82,?,3,?,Val_92.99,38.07-43.07,U3R1ZGVudA==,Education,58155,?
34396,29,Master,nan,U3lzdGVtIEFkbWlu,NULL,MISSING,50,Val_1,326,"{""v"": 35.21}",?,Student,Manufacturing,75491,High
34397,49,High School,,RGF0YSBBbmFseXN0,64-69,81,49,4,134,"{""v"": 2.27}","{""v"": 63.57}",Employed,?,127278 USD,High
34398,43,Master,NULL,nan,78,NULL,82,0,"{""v"": 399}",35.37,56.88,Student,IT,37461,TG93
34399,Val_24,TWFzdGVy,,nan,71,41,,1,"{""v"": 336}",Val_82.74,23.77,?,SVQ=,NULL,TWVkaXVt
34400,,TWFzdGVy,3.8,Cybersecurity Analyst,52,?,60,4-9,,Val_55.32,81.88,Employed,?,58875,
34401,50,SGlnaCBTY2hvb2w=,0.6,Business Analyst,65,,62,6,29,35.08,MISSING,Student,MISSING,NULL,Medium
34402,Val_35,,0.5-5.5,MISSING,41,78,NULL,2,41,26.38,73.28,U3R1ZGVudA==,IT,88891,High
34403,NULL,,7.5,U29mdHdhcmUgRW5naW5lZXI=,80,54,69-74,"{""v"": 3}",,44.9,95.6,Student,nan,80826,High
34404,37,PhD,4.4,Data Analyst,94,94-99,51,"{""v"": 4}",NULL,"{""v"": 13.02}",98.24,,RmluYW5jZQ==,132909,NULL
34405,48,Diploma,MISSING,U3lzdGVtIEFkbWlu,"{""v"": 89}",81,53,7,141,82.59,"{""v"": 24.4}",Student,MISSING,49638,High
0x8666,22,TWFzdGVy,NULL,ML Engineer,44,93,44,0,195,82.71,24.3,RW1wbG95ZWQ=,Education,nan,SGlnaA==
0x8667,49,MISSING,1.9,Business Analyst,64,nan,NULL,,MISSING,Val_89.46,nan,U3R1ZGVudA==,nan,,Medium
0x8668,59,Bachelor,8.4-13.4,MISSING,99,42,64,0,Val_455,65.84-70.84,64.7,NULL,,95076 USD,High
0x8669,36,Bachelor,1.6,Business Analyst,NULL,84,92,3-8,nan,Val_59.49,"{""v"": 65.98}",U3R1ZGVudA==,MISSING,35723 USD,Low
34410,18-23,SGlnaCBTY2hvb2w=,Val_1.0,ML Engineer,MISSING,97,46-51,1-6,299-304,"{""v"": 99.83}","{""v"": 10.45}",VW5lbXBsb3llZA==,IT,,hgiH
0x866b,"{""v"": 24}",High School,Val_5.4,tsylanA ssenisuB,,77,55,5,214,90.69,19.86,RW1wbG95ZWQ=,Retail,24499,muideM
34412,39,?,7.3-12.3,Software Engineer,"{""v"": 79}",40-45,61,0-5,308,"{""v"": 55.39}",MISSING,Unemployed,NULL,nan,muideM
34413,51,Diploma,1.0,System Admin,84,66-71,Val_77,7-12,?,40.35,MISSING,Unemployed,TWFudWZhY3R1cmluZw==,140061 USD,High
34414,?,NULL,1.5,Q2xvdWQgRW5naW5lZXI=,97,70,95,2-7,353,3.29,55.55,Student,IT,50879,TWVkaXVt
34415,59,amolpiD,"{""v"": 0.2}",nimdA metsyS,93,60,47,,297-302,3.87,Val_77.99,Student,Manufacturing,56541,Low
0x8670,43,SGlnaCBTY2hvb2w=,NULL,Software Engineer,Val_93,49,Val_49,7-12,24,17.3,NULL,deyolpmenU,Retail,,TWVkaXVt
34417,49,,"{""v"": 0.3}",Cybersecurity Analyst,Val_59,89,86,2,"{""v"": 348}",nan,60.58,Student,IT,$47975,TWVkaXVt
0x8672,"{""v"": 59}",Diploma,0.3,Software Engineer,52-57,92,MISSING,2,168,93.74-98.74,60.25,Employed,Retail,$40009,TG93
34419,44,?,7.5,Cybersecurity Analyst,71,83,87,?,243,94.0,82.23,Unemployed,TWFudWZhY3R1cmluZw==,90676,Low
34420,29,Bachelor,NULL,TUwgRW5naW5lZXI=,?,nan,43,6,231,26.25,11.07,nan,IT,,TWVkaXVt
34421,57,nan,1.6,QnVzaW5lc3MgQW5hbHlzdA==,"{""v"": 65}",61,,0,256,"{""v"": 33.12}",71.8,Employed,NULL,,Medium
34422,Val_40,nan,nan,Cloud Engineer,?,44,90,Val_1,316,37.76,?,tnedutS,Manufacturing,44682,Medium
34423,NULL,Master,15.2,NULL,85,NULL,NULL,3,MISSING,"{""v"": 15.95}",nan,Employed,SVQ=,nan,Low
34424,,Bachelor,MISSING,Cybersecurity Analyst,76,47,Val_55,0,229-234,,74.85,?,SGVhbHRoY2FyZQ==,MISSING,MISSING
34425,34-39,QmFjaGVsb3I=,0.1,Cloud Engineer,44,Val_94,54,5,102,29.43,nan,Student,UmV0YWls,MISSING,TG93
34426,23,amolpiD,Val_0.1,Cybersecurity Analyst,nan,MISSING,MISSING,"{""v"": 3}","{""v"": 55}",nan,NULL,deyolpmE,SVQ=,nan,?
0x867b,44,RGlwbG9tYQ==,1.2,MISSING,66,92,41,NULL,"{""v"": 261}",Val_49.2,87.45,U3R1ZGVudA==,Finance,78328,MISSING
34428,25,High School,8.2,Q2xvdWQgRW5naW5lZXI=,58,MISSING,46,nan,455,MISSING,65.96,RW1wbG95ZWQ=,MISSING,80052,High
34429,?,retsaM,"{""v"": 7.8}",ML Engineer,97,55,86,2,157,43.35,68.33,Employed,Finance,104762,High
34430,52,Bachelor,0.1,Software Engineer,49,,75,Val_0,388-393,40.4,64.65,Student,SGVhbHRoY2FyZQ==,$30414,Low
34431,"{""v"": 34}",Diploma,1.1,Data Analyst,96,,nan,4-9,?,19.61,nan,Unemployed,NULL,,TWVkaXVt
34432,,Bachelor,6.7,U29mdHdhcmUgRW5naW5lZXI=,Val_75,60,70,6-11,,55.64,40.89,Employed,SGVhbHRoY2FyZQ==,,Low
0x8681,24,TWFzdGVy,0.4,ML Engineer,51,78,57-62,5,44,Val_35.76,3.97,deyolpmE,Finance,NULL,NULL
34434,41,?,,?,55,Val_83,46,,247,79.9,?,U3R1ZGVudA==,Healthcare,$111472,Low
0x8683,42,PhD,16.2,System Admin,"{""v"": 90}",40,81,nan,Val_82,39.84,61.28,Employed,TWFudWZhY3R1cmluZw==,38826,Medium
34436,52,?,NULL,tsylanA ataD,NULL,88,?,2,364,51.15,40.66,Unemployed,IT,$80546,TG93
0x8685,43,Diploma,?,Data Analyst,76,93,65-70,1-6,"{""v"": 424}",60.59,11.57-16.57,Employed,Education,129430 USD,Medium
34438,,UGhE,16.2-21.2,QnVzaW5lc3MgQW5hbHlzdA==,95-100,MISSING,90-95,7,NULL,Val_68.47,83.4,RW1wbG95ZWQ=,ecnaniF,66146,TWVkaXVt
34439,55,Diploma,3.5,Cybersecurity Analyst,66,67,73,Val_1,236,NULL,NULL,Employed,IT,32394,Low
0x8688,52,High School,4.6-9.6,ML Engineer,44,77,43,0,NULL,67.94,82.38,U3R1ZGVudA==,,$42501,Low
34441,47,?,MISSING,Software Engineer,93,45,94,5,,25.95,58.58,Student,Manufacturing,146163,NULL
34442,42-47,High School,6.9,Business Analyst,51,74,60-65,1-6,407,36.0-41.0,?,RW1wbG95ZWQ=,Finance,118420,TWVkaXVt
34443,41,PhD,2.0,U3lzdGVtIEFkbWlu,?,Val_83,60,2,"{""v"": 25}",67.2,Val_70.39,Student,TWFudWZhY3R1cmluZw==,123389 USD,TWVkaXVt
34444,47,DhP,0.8-5.8,System Admin,47-52,55,96,1,283,NULL,92.27-97.27,RW1wbG95ZWQ=,Retail,110561,Medium
34445,37,NULL,3.2,TUwgRW5naW5lZXI=,nan,MISSING,51,4,nan,NULL,nan,?,Finance,39583,TG93
34446,?,nan,6.6,RGF0YSBBbmFseXN0,nan,48-53,45,1,242-247,nan,Val_70.7,RW1wbG95ZWQ=,MISSING,33525,SGlnaA==
0x868f,nan,Diploma,NULL,?,95,85,Val_65,0,30,48.25,"{""v"": 26.42}",VW5lbXBsb3llZA==,nan,87491,TWVkaXVt
34448,25,TWFzdGVy,1.1,System Admin,MISSING,82,"{""v"": 58}",6,MISSING,18.87,nan,MISSING,?,NULL,SGlnaA==
34449,MISSING,NULL,0.8,Cybersecurity Analyst,,Val_97,82,5,229,"{""v"": 18.84}",12.39,tnedutS,nan,104603,TWVkaXVt
34450,NULL,retsaM,17.7,U29mdHdhcmUgRW5naW5lZXI=,63,69-74,72,6-11,107,36.39,77.37,MISSING,nan,99143,
0x8693,NULL,retsaM,?,Cybersecurity Analyst,71,NULL,,Val_1,337,13.29,nan,Student,Healthcare,137656,SGlnaA==
34452,nan,Bachelor,"{""v"": 1.9}",Cloud Engineer,84,70,91,,51,56.47,37.95-42.95,Student,MISSING,101908,?
34453,32,amolpiD,16.5,TUwgRW5naW5lZXI=,"{""v"": 64}",94,75,2,75,48.56,88.14,VW5lbXBsb3llZA==,Healthcare,nan,Medium
0x8696,25,Master,4.8,Software Engineer,?,88-93,45,6,229,"{""v"": 76.34}",10.21,VW5lbXBsb3llZA==,SGVhbHRoY2FyZQ==,144235,?
34455,NULL,Bachelor,NULL,Data Analyst,44,NULL,nan,?,93,81.01,"{""v"": 51.54}",Employed,Manufacturing,80326,NULL
34456,42,PhD,1.8,Software Engineer,84,63-68,nan,6-11,329,81.16-86.16,NULL,Unemployed,TWFudWZhY3R1cmluZw==,NULL,woL
34457,36,DhP,11.5,Business Analyst,"{""v"": 89}",63,"{""v"": 88}",7,317,6.95,MISSING,VW5lbXBsb3llZA==,MISSING,28172,High
34458,30,retsaM,"{""v"": 2.3}",Cybersecurity Analyst,Val_75,"{""v"": 77}",86,1,325-330,"{""v"": 41.11}",37.21,deyolpmenU,SGVhbHRoY2FyZQ==,95774,High
0x869b,,PhD,0.4,TUwgRW5naW5lZXI=,62,81,MISSING,NULL,"{""v"": 425}",72.19,"{""v"": 73.12}",Unemployed,Education,$90789,High
34460,32,RGlwbG9tYQ==,6.7,System Admin,"{""v"": 93}",57,77,4-9,MISSING,7.72,?,Student,nan,119584,Medium
0x869d,40,UGhE,MISSING,nan,85,Val_74,"{""v"": 42}",4,"{""v"": 256}",63.23,93.13-98.13,Unemployed,?,22760 USD,TWVkaXVt
34462,57,SGlnaCBTY2hvb2w=,nan,Q2xvdWQgRW5naW5lZXI=,67,"{""v"": 50}",Val_42,0-5,"{""v"": 284}",52.51,67.66,Student,Education,141942,nan
0x869f,19,PhD,5.9,ML Engineer,99,90,"{""v"": 62}",1,138,Val_58.41,93.59,VW5lbXBsb3llZA==,Manufacturing,96835,hgiH
34464,MISSING,TWFzdGVy,4.2,nimdA metsyS,NULL,40,?,0,199,MISSING,39.62,Student,Healthcare,75345,TWVkaXVt
34465,Val_40,Bachelor,4.3,Cloud Engineer,62-67,77,66,5,126,28.28,"{""v"": 19.5}",Employed,Education,nan,muideM
34466,22,Diploma,2.2-7.2,Software Engineer,44,89,52,0,115-120,"{""v"": 95.48}",24.54,VW5lbXBsb3llZA==,?,,SGlnaA==
34467,MISSING,Diploma,2.6,System Admin,NULL,74,55-60,2-7,"{""v"": 289}",86.72,24.8-29.8,deyolpmenU,erachtlaeH,120881,High
34468,27,QmFjaGVsb3I=,0.6,Cybersecurity Analyst,81,"{""v"": 54}",62,2,312,85.79,NULL,MISSING,Retail,28251,TWVkaXVt
34469,?,amolpiD,"{""v"": 4.0}",RGF0YSBBbmFseXN0,62,43,95,3,227,53.51,MISSING,Unemployed,UmV0YWls,?,hgiH
34470,59,TWFzdGVy,Val_8.5,nimdA metsyS,Val_91,41-46,91,4,,62.75,?,deyolpmenU,SGVhbHRoY2FyZQ==,MISSING,TG93
34471,MISSING,TWFzdGVy,0.2,Cloud Engineer,84,42,NULL,7,235,Val_91.81,?,Employed,TI,49874,TG93
0x86a8,21,Bachelor,6.2,System Admin,nan,86,Val_87,nan,80,31.74,MISSING,Unemployed,RmluYW5jZQ==,$136688,Medium
0x86a9,25,MISSING,0.7,?,47,58,90,,489,?,70.47,nan,IT,$108223,High
